2.0891126e-05,2.6460211e-05,2.156996e-06,0.000285809,0.0002552974,0.0001321534,7.195375e-05,0.00016340241,0.0006111244,0.0040437453,0.034256686,0.075057805,0.0002107346,1.3889475e-06,3.4124958e-05,1.6848574e-09,8.88284e-07,0.00010870548,9.394732e-08,1.726549e-07,0.0024386626,0.2823933,0.36937454,0.007823176,0.22264984,3.3704946e-05,3.197888e-06
8.715783e-05,0.0009605908,0.0010107193,0.044942904,7.7417084e-05,0.001462027,9.641909e-05,2.1171809e-06,0.0017080134,1.6799318e-05,0.00014307555,0.021087782,0.00036793845,1.7826436e-05,0.00061146216,1.2727751e-05,8.522119e-05,0.13540885,2.8114628e-05,6.729706e-05,0.10652226,0.566509,0.017248327,0.027846094,0.07308116,0.0005960481,2.628126e-06
0.09529257,0.121037334,0.007486591,0.03114425,0.008581503,0.0006304101,0.3933002,0.14142205,0.024665207,0.005545525,0.033900846,0.09529123,9.26065e-06,0.00019685198,8.9165e-05,0.004378036,0.0018378946,0.009429719,0.00010997174,0.00326043,0.010654028,0.00074673665,0.00011637051,0.0019703277,0.0040878267,1.0326023e-06,0.0048146043
5.7803594e-05,0.0058222828,2.126212e-05,0.10601752,0.0044844667,0.026401913,0.000100828285,4.758956e-06,0.0035348856,0.11055561,0.05657608,0.13918515,0.003508665,0.0019393142,0.00040102532,4.5599856e-07,1.4396743e-05,0.025370913,1.0308316e-05,6.020961e-05,0.10697408,0.22151233,0.009704584,0.171619,0.0061214003,5.7298763e-07,5.9013775e-08
0.00033263548,0.0022318729,3.276185e-05,0.0010664224,0.00020176766,0.09255348,2.9924017e-06,3.1239867e-06,0.0010150704,1.1864158e-06,0.0007270601,0.81943357,3.0586427e-05,9.29424e-05,4.5936384e-05,0.0012346873,4.765108e-05,7.111082e-05,1.0786041e-06,6.099064e-06,0.06662176,0.0020032832,0.012067082,0.0001345749,4.1206335e-05,8.8628366e-10,2.5120195e-09
1.735145e-06,1.7925266e-05,7.834639e-09,7.162937e-05,0.00081152737,0.00016631662,0.00014853859,0.00014916874,1.9024508e-05,0.9081013,0.08514501,1.725672e-05,0.00065835885,0.00018458866,0.000104316074,4.3097623e-10,2.965314e-07,0.00022945763,1.2633788e-05,9.4056755e-05,1.1261291e-05,0.00023054601,6.452557e-05,0.003595342,0.00016258014,2.362132e-06,2.034175e-08
2.5776091e-05,0.0006540295,5.419019e-07,0.0069683422,0.022170935,0.072107054,0.00044752852,2.5596191e-05,0.0048418776,0.53916264,0.32582095,0.00057422713,0.001225338,8.755296e-05,0.0005943234,4.143928e-09,3.949555e-07,0.003328483,2.6512467e-05,0.00020778037,0.00022739395,0.013645195,0.00060831953,0.0036793195,0.0034594133,0.000100291545,1.0231326e-05
1.6904909e-06,1.6125316e-06,1.4454818e-08,0.00016400151,0.00017954574,2.1210291e-05,4.5336004e-05,8.590717e-05,1.3105983e-05,0.9306338,0.06364345,5.4781754e-05,0.0011784631,6.857653e-05,0.0005682625,3.017626e-10,1.355959e-07,9.269524e-05,8.9784935e-06,8.921503e-06,1.5002758e-05,0.0008150541,0.00013682403,0.0021105811,0.00013664018,1.5471396e-05,1.1381073e-07
3.9187184e-06,5.4931443e-06,9.839173e-09,2.2107117e-05,7.034135e-07,2.526364e-09,0.00071858836,0.010319778,2.3865658e-07,0.011258466,0.9540368,1.332701e-06,0.0003800254,4.850964e-07,0.0036849785,7.4976483e-06,1.7583301e-06,1.1378337e-05,0.00018626619,7.384132e-08,0.0029561713,0.007398594,0.008829677,8.2091865e-05,2.0830207e-06,1.0956415e-08,9.1564194e-05
0.13865378,0.00065927417,0.0021863738,0.012519211,7.304083e-05,4.047657e-06,1.7616074e-05,2.7749147e-07,0.009925334,8.540775e-08,3.1965596e-06,0.0022719454,0.0022379202,0.7951103,0.0028855184,2.3824239e-06,5.158574e-10,3.064391e-05,1.05374816e-07,8.95782e-06,0.033345114,3.0714525e-06,5.322826e-05,2.7554975e-07,8.3104105e-06,1.1623746e-12,2.4218154e-16
7.2864136e-06,0.0001508822,7.3471362e-09,1.0408718e-05,0.0042338185,4.0264713e-05,0.011000935,0.00044368237,0.00040662993,0.93213904,0.050716795,2.1365959e-05,2.8469434e-05,3.22079e-05,5.8964533e-06,3.7006172e-11,2.3290129e-08,0.00021379504,4.023953e-07,4.1262924e-06,2.1223801e-05,1.7344826e-05,1.8664517e-05,8.049737e-05,0.0004036818,1.8963095e-06,7.8006735e-07
0.00016413406,0.0002764681,8.7381096e-07,0.00021849641,0.013099975,0.0013477636,0.062248886,0.0043434002,0.0032084766,0.59384286,0.30880335,0.000108516106,5.8221412e-05,7.4142976e-05,0.0002493189,4.11601e-09,3.6929296e-07,0.000493984,5.870304e-06,0.0016337158,7.4026784e-06,0.00017536985,3.3017295e-05,0.00061919866,0.008969539,1.5210126e-05,1.4914846e-06
4.1675175e-06,1.0836017e-05,6.2323e-08,9.675254e-06,0.000112970556,1.4456913e-06,0.0026593113,0.00016935583,0.00017337198,0.9785388,0.015824331,1.454264e-05,0.0005217514,0.0001469664,8.974935e-05,8.075403e-11,3.34261e-08,0.00017574166,4.7631303e-07,8.6814225e-06,1.184848e-05,9.0070214e-05,7.242109e-05,0.00029762555,0.0010521791,1.3590556e-05,3.0986932e-08
4.7334004e-05,1.118407e-05,1.9027511e-06,9.972266e-05,1.6200329e-06,9.022647e-09,0.00055359624,0.0007821389,9.638884e-07,0.006316807,0.9412541,6.0714166e-05,0.00093068514,0.00028644016,0.017204603,0.00010442695,1.795209e-05,0.0006566016,0.0040218118,1.632679e-07,0.023925275,0.0019909278,0.0014818748,0.00015543049,3.0073441e-05,1.544503e-05,4.8192614e-05
0.012261039,1.2453407e-06,0.73767334,0.12914377,0.0004981408,1.6900724e-07,0.00010370608,3.4932455e-07,0.025314886,2.616284e-06,0.0008902974,0.07022863,3.431445e-05,0.020442378,0.0024058877,3.868941e-06,1.4248451e-08,0.00017683496,3.0627533e-08,1.4798034e-07,0.00037714248,8.457602e-05,5.918127e-06,4.704497e-05,0.00030352146,3.226933e-11,3.2228332e-13
0.0008899958,9.300655e-05,2.0940857e-05,0.0004965435,0.018235333,0.00034472323,0.001754555,0.0011611946,0.0023614173,0.5361315,0.01951471,0.0070310226,0.004559556,0.005530357,0.00088694924,9.0330104e-08,1.0686398e-05,0.00010620334,0.00043434248,0.0003605004,2.5239027e-05,0.0007533627,0.0004484855,0.008494384,0.38684592,0.003494376,1.461276e-05
0.00080733426,2.3745795e-05,0.00022078755,3.762848e-05,0.0001766821,3.997233e-06,0.06327658,0.08135641,0.0012244767,0.13912225,0.00070787343,0.003033777,0.002345955,0.011067318,0.006678576,0.0001826259,0.009188158,7.930097e-05,0.0045271763,0.02309522,1.7039885e-06,4.314398e-05,8.910598e-05,0.008334565,0.6380319,0.0063360785,7.681977e-06
